封面,名称,类型,排名,话数,放送时间,导演,声优,脚本,评分,评分人数
https://lain.bgm.tv/pic/cover/s/73/cd/39024_329Gh.jpg,成龙历险记 第一季,TV,1828,13,2000年9月9日,PhilWeinstein&FrankSquillace,石丸博也、James Sie、赵岭、本名陽子、张璐、石井隆夫、赵震、楠見尚己、浦山迅、Clancy Brown、Clancy Brown、赵震、Jim Cummings,[],7.2,862
https://lain.bgm.tv/pic/cover/s/fc/cb/437_SKesz.jpg,大雄的大魔境,剧场版,1829,1,1982年3月13日,未知,小原乃梨子、たてかべ和也,[],7.2,265
https://lain.bgm.tv/pic/cover/s/14/1e/52827_8GBhx.jpg,人鱼之伤,OVA,1830,1,1993年9月24日,浅香守生,山寺宏一,"['高橋留美子', '高橋久美子']",7.2,77
https://lain.bgm.tv/pic/cover/s/ca/ca/41736_l5frl.jpg,装甲骑兵 孤影再临,OVA,1831,1,2011年1月8日,高橋良輔,,"['矢立肇、高橋良輔', '塩山紀生']",7.2,82
https://lain.bgm.tv/pic/cover/s/15/9f/19021_QzX5k.jpg,+模型姐妹,OVA,1832,12,2012年8月22日,水島努,狩野茉莉、内山夕実、井上麻里奈、斎藤千和、谷山紀章、神原大地、倉田雅世、井澤詩織、摩天楼由香,"['栗井茶（掲載「ヤングガンガン」スクウェア・エニックス刊）', '木野下澄江']",7.2,1240
https://lain.bgm.tv/pic/cover/s/cb/d3/40190_4Vy1o.jpg,冰川时代,剧场版,1833,1,2002年3月15日,ChrisWedge,Jack Black,[],7.2,764
https://lain.bgm.tv/pic/cover/s/59/dc/253693_Z5hSk.jpg,请吃红小豆吧！,WEB,1834,12,2018年7月5日,林春柳,,[],7.2,256
https://lain.bgm.tv/pic/cover/s/ee/de/82572_PNW44.jpg,野良神,TV,1835,12,2014年1月5日,未知,神谷浩史、内田真礼、梶裕貴、豊崎愛生、小野大輔、沢城みゆき、福山潤、大川透、釘宮理恵,[],7.2,6050
https://lain.bgm.tv/pic/cover/s/2c/fd/20930_94WRd.jpg,樱花大战 轰华绚烂,OVA,1836,6,1999年12月18日,広井王子,陶山章央、横山智佐、富沢美智恵、西原久美子、高乃麗、渕崎ゆり子、田中真弓、岡本麻弥、伊倉一恵,[],7.2,125
https://lain.bgm.tv/pic/cover/s/94/2a/75989_ylW5o.jpg,Love Live! 第二季,TV,1837,13,2014年4月6日,京極尚彦,新田恵海、南條愛乃、内田彩、三森すずこ、飯田里穂、Pile、楠田亜衣奈、久保ユリカ、徳井青空,"['矢立肇', '西田亜沙子、室田雄平']",7.2,3813
https://lain.bgm.tv/pic/cover/s/b5/81/134543_Hx9x2.jpg,幻想万华镜 花之异变之章,OVA,1838,2,2015-05-24,未知,,[],7.2,493
https://lain.bgm.tv/pic/cover/s/d6/28/2257_F140D.jpg,爱丽丝学园,TV,1839,27,2004年10月30日,大森貴弘,釘宮理恵、安田美和、植田佳奈、朴璐美、斎藤千和、櫻井孝宏、松本大、神田理江、井上麻里奈,"['樋口橘“学園アリス”(连载于“花とゆめ”（白泉社）)', '伊藤良明']",7.2,881
https://lain.bgm.tv/pic/cover/s/11/f9/225631_0p0sS.jpg,黑社会的超能力女儿,TV,1840,12,2018年4月6日,及川啓,田中貴子、中島ヨシキ、本渡楓、村川梨衣、日笠陽子、小澤亜李、小山剛志、河西健吾、柴田秀勝,"['大武政夫「ヒナまつり」（ハルタ', 'KADOKAWA）', '神本兼利']",7.2,4625
https://lain.bgm.tv/pic/cover/s/5c/9f/36759_fxK59.jpg,小鹿斑比,剧场版,1841,1,1942年8月21日,Supervisingdirector：DavidHandSequencedirectors：JamesAlgar,,"['SamuelArmstrong', 'GrahamHeid', 'BillRoberts', 'PaulSatterfield', 'NormanWright']",7.2,141
https://lain.bgm.tv/pic/cover/s/91/c0/212003_pPk1M.jpg,赛马娘 Pretty Derby,TV,1842,16,2018年4月1日,及川啓,和氣あず未、高野麻里佳、Machico、大橋彩香、木村千咲、上田瞳、大西沙織、髙橋ミナミ、前田玲奈,"['Cygames', '椛島洋介、辻智子']",7.2,3127
https://lain.bgm.tv/pic/cover/s/96/7e/126581_ncXGj.jpg,无头骑士异闻录×2 承 我的心是火锅的形状,OVA,1843,1,2015年5月30日,大森貴弘,豊永利行、種﨑敦美、花澤香菜、神谷浩史、小野大輔、沢城みゆき、福山潤、中村悠一、梶裕貴、高垣彩陽,['成田良悟'],7.2,762
https://lain.bgm.tv/pic/cover/s/30/19/3413_FqfYQ.jpg,今天的五年二班,TV,1844,13,2008年10月5日,長澤剛,小林ゆう、下田麻美、MAKO、明坂聡美、阿澄佳奈、本多陽子、高垣彩陽、葉月絵理乃,"['桜場コハル', '近岡直']",7.1,851
https://lain.bgm.tv/pic/cover/s/5c/bf/35629_7HqFA.jpg,三个和尚,剧场版,1845,1,1980年,徐景达、马克宣,,[],7.1,606
https://lain.bgm.tv/pic/cover/s/37/ca/8982_MGmMQ.jpg,蜡笔小新 森林里的暴风雨,剧场版,1846,1,2000年4月22日,原恵一,,"['臼井儀人', '湯浅政明、原勝徳']",7.1,147
https://lain.bgm.tv/pic/cover/s/0c/d6/3031_bK2ii.jpg,剧场版 精灵宝可梦DP：帝牙卢卡VS帕路奇犽VS达克莱伊,剧场版,1847,1,2007-07-14,湯山邦彦,豊口めぐみ、犬山イヌコ,['田尻智、増田順一、杉森建'],7.1,461
https://lain.bgm.tv/pic/cover/s/f3/b7/2812_fXxl3.jpg,信蜂 ～光与蓝的幻想夜话～,OVA,1848,1,2009年1月31日,神戸守,,"['浅田弘幸', '芝美奈子']",7.1,352
https://lain.bgm.tv/pic/cover/s/ae/5e/5656_t3gHV.jpg,圣诞之吻SS,TV,1849,26,2010年7月1日,平池芳正,斎藤桃子、前野智昭、伊藤静、佐藤利奈、今野宏美、ゆかな、新谷良子、名塚佳織、門脇舞以、阿澄佳奈,['エンターブレイン'],7.1,2464
https://lain.bgm.tv/pic/cover/s/18/06/10560_Rivhz.jpg,我是小甜甜,TV,1850,52,1983-07-01,未知,太田貴子,[],7.1,236
https://lain.bgm.tv/pic/cover/s/50/20/169917_6U6fj.jpg,机动战士高达独角兽 RE:0096,TV,1851,22,2016年4月3日,古橋一浩,藤村歩、内山昂輝、下野紘、戸松遥、甲斐田裕子、池田秀一、柿原徹也、手塚秀彰、菅生隆之,['福井晴敏'],7.1,710
https://lain.bgm.tv/pic/cover/s/20/87/295048_ZVWCu.jpg,美少年侦探团,TV,1852,12,2021年4月10日,大谷肇,坂本真綾、村瀬歩、坂泰斗、増田俊樹、矢野奨吾、佐藤元、七海ひろき、鳥海浩輔、佐藤利奈,"['西尾維新', '山村洋貴']",7.2,599
https://lain.bgm.tv/pic/cover/s/d9/de/11132_neu11.jpg,怪盗圣少女,TV,1854,43,1995年10月12日,未知,櫻井智、岡野浩介、森川智之、井上喜久子、永島由子,[],7.1,854
https://lain.bgm.tv/pic/cover/s/94/b3/219952_bNAg2.jpg,机动战士高达 雷霆宙域 BANDIT FLOWER,剧场版,1855,1,2017年11月18日,未知,中村悠一、木村良平、行成とあ、大原さやか、古川由利奈、杉田智和、逢坂良太,[],7.1,130
https://lain.bgm.tv/pic/cover/s/92/dc/41887_tzBb7.jpg,逮捕令 剧场版 墨东署最大危机,剧场版,1856,1,1999年4月24日,西村純二,玉川砂記子、平松晶子,['藤島康介'],7.2,130
https://lain.bgm.tv/pic/cover/s/1b/d5/63276_KYo83.jpg,奥林匹斯星传,TV,1857,39,2002年12月11日,未知,,[],7.2,304
https://lain.bgm.tv/pic/cover/s/55/0a/444_8Thfg.jpg,大雄与龙之骑士,剧场版,1858,1,1987年3月14日,未知,小原乃梨子、たてかべ和也,[],7.1,279
https://lain.bgm.tv/pic/cover/s/2c/d3/25602_2nH1d.jpg,地狱老师,TV,1859,49,1996年4月13日,未知,置鮎龍太郎、瀧本富士子、笠原留美、藤田淑子、白鳥由里、冨永みーな、田中一成、浦和めぐみ、豊嶋真千子、柳沢三千代,[],7.1,81
https://lain.bgm.tv/pic/cover/s/5f/cb/9726_6NaOM.jpg,玛利亚狂热 ALIVE,TV,1860,12,2011年4月7日,遠藤海成,小林ゆう、井上麻里奈、真田アサミ、神田朱未、新谷良子、松来未祐、沢城みゆき、杉田智和、平野綾,['守岡英行'],7.2,1746
https://lain.bgm.tv/pic/cover/s/e0/d3/269196_lG1w1.jpg,宝贝我爱你,WEB,1861,1,2018年12月12日,松本理恵,,[],7.1,255
https://lain.bgm.tv/pic/cover/s/ab/a1/3711_0tfb0.jpg,游戏王－怪兽之决斗GX,TV,1862,180,2004-10-06,辻初樹,KENN、小林沙苗、松野太紀、鈴木真仁、石田彰、前田剛、遊佐浩二、下崎紘史、蓮岳大,['高橋和希'],7.1,839
https://lain.bgm.tv/pic/cover/s/02/9d/254895_tq0Vx.jpg,Endro~！,TV,1863,12,2019年1月12日,かおり,赤尾ひかる、夏川椎菜、小澤亜李、水瀬いのり、玄田哲章、久野美咲、麻倉もも、種﨑敦美、西明日香、佐藤聡美,"['い～あ～るぴ～！', '飯塚晴子']",7.2,1455
https://lain.bgm.tv/pic/cover/s/d6/1e/449_5iFGn.jpg,大雄与动物行星,剧场版,1864,1,1990年3月10日,未知,小原乃梨子、たてかべ和也,[],7.1,243
https://lain.bgm.tv/pic/cover/s/13/8f/10578_ZvV2N.jpg,饿沙罗鬼,TV,1865,25,1998-10-04,高橋良輔,,[],7.1,143
https://lain.bgm.tv/pic/cover/s/84/ec/303068_R79G0.jpg,舞伎家的料理人,TV,1866,12,2021年2月25日,鈴木洋平,花澤香菜、M・A・O,['小山愛子'],7.1,134
https://lain.bgm.tv/pic/cover/s/d1/49/5499_Ww78u.jpg,破刃之剑 第二章 诀别之路,剧场版,1867,1,2010年6月26日,アミノテツロ、羽原信義,保志総一朗、斎藤千和、中村悠一、神谷浩史、花澤香菜,"['吉永裕ノ介', '乘田拓茂']",7.1,789
https://lain.bgm.tv/pic/cover/s/a7/df/123335_AF8U8.jpg,星蝶公主 第一季,TV,1868,13,2015-01-18,未知,,[],7.1,101
https://lain.bgm.tv/pic/cover/s/38/ae/100526_Q0BET.jpg,黑执事 马戏团篇,TV,1869,10,2014年7月10日,阿部記之,小野大輔、坂本真綾、梶裕貴、宮野真守、甲斐田裕子、寺島拓篤、高垣彩陽、岡本信彦、福山潤,['枢やな'],7.1,1016
https://lain.bgm.tv/pic/cover/s/e5/45/23305_4B55U.jpg,传说巨神伊迪安 接触篇,剧场版,1870,1,1982年7月10日,未知,塩屋翼、田中秀幸、戸田恵子、白石冬美、井上瑤,[],7.1,165
https://lain.bgm.tv/pic/cover/s/7f/e1/459_m322M.jpg,大雄和发条都市,剧场版,1871,1,1997年3月8日,未知,大山のぶ代、野村道子、肝付兼太,[],7.1,196
https://lain.bgm.tv/pic/cover/s/8e/5c/185761_1Z9KH.jpg,我的英雄学院 第二季,TV,1872,26,2017年3月25日,長崎健司,三宅健太、渡辺明乃、山下大輝、岡本信彦、國立幸、佐倉綾音、石川界人、真堂圭、梶裕貴、小笠原早紀、沖野晃司、悠木碧,"['堀越耕平「僕のヒーローアカデミア」（週刊少年ジャンプ', '集英社）']",7.1,3449
https://lain.bgm.tv/pic/cover/s/34/dc/32213_R781u.jpg,六神合体雷霆王,TV,1873,64,1981年10月2日,今沢哲男,,"['横山光輝', '本橋秀之']",7.1,101
https://lain.bgm.tv/pic/cover/s/53/9c/114184_b5U7U.jpg,科拉传奇 第四季：平衡,TV,1874,13,2014-10-03,未知,Janet Varney、Jennifer Hale,[],7.1,115
https://lain.bgm.tv/pic/cover/s/ec/da/84994_rou7b.jpg,鲁邦三世 被偷的鲁邦~模仿者是盛夏之蝶~,TV,1875,1,2004年7月30日,未知,,[],7.1,51
https://lain.bgm.tv/pic/cover/s/a6/20/49314_7IVpr.jpg,鲁邦三世 Master File,OVA,1876,1,2012年03月28日,未知,,[],7.1,64
https://lain.bgm.tv/pic/cover/s/2f/40/8546_gBpmI.jpg,更多 出包王女,TV,1877,12,2010年10月5日,大槻敦史,渡辺明乃、戸松遥、矢作紗友里、豊崎愛生、花澤香菜、名塚佳織、緒乃冬華、緒乃冬華、柚木涼香,"['矢吹健太朗・長谷見沙貴', '岡勇一']",7.1,2090
https://lain.bgm.tv/pic/cover/s/a7/be/138844_oQJ6o.jpg,Go! Princess 光之美少女：Go!Go!!豪华三合一!!!,剧场版,1878,3,2015年10月31日,未知,花澤香菜、上垣ひなた、諏訪部順一、中尾隆聖,[],7.1,112
https://lain.bgm.tv/pic/cover/s/b6/a1/902_PAkZx.jpg,神薙,TV,1880,14,2008年10月4日,山本寛,戸松遥、沢城みゆき、下野紘、沢城みゆき、花澤香菜、花澤香菜、星野貴紀、柿原徹也、早水リサ、中原麻衣,"['武梨えり', '三間カケル']",7.1,3088
https://lain.bgm.tv/pic/cover/s/80/fb/51498_HGzAw.jpg,脆莓公园 第一季,TV,1882,10,2012-09-25,未知,,[],7.1,79
https://lain.bgm.tv/pic/cover/s/28/b8/166348_pk93W.jpg,血界战线 王者餐厅的王者,OVA,1883,1,2016年6月3日,松本理恵,阪口大助、小山力也、中井和哉、宮本充、小林ゆう、折笠愛、緑川光、内田雄馬、石田彰,['内藤泰弘'],7.1,607
https://lain.bgm.tv/pic/cover/s/da/97/4543_zzCus.jpg,小公主优希,TV,1885,26,2002-09-30,大塚雅彦,福井裕佳梨、川澄綾子、山本麻里安、松岡由貴、井上喜久子、サエキトモ、石井康嗣、金田朋子、平田広明,"['赤井孝美', '只野和子']",7.1,94
https://lain.bgm.tv/pic/cover/s/07/71/90390_NozV7.jpg,海贼王 奈美特别篇 领航员之泪与伙伴的羁绊,TV,1886,1,2012-08-25,未知,,[],7.1,135
https://lain.bgm.tv/pic/cover/s/5e/c8/1999_Z5sW5.jpg,海贼王 沙漠的王女与海贼们,剧场版,1887,1,2007年3月3日,今村隆寛,田中真弓、中井和哉、岡村明美、渡辺美佐、大友龍三郎、草尾毅、矢尾一樹、金月真美、青野武,['尾田栄一郎'],7.1,511
https://lain.bgm.tv/pic/cover/s/62/73/296295_8siOj.jpg,BanG Dream! 少女乐团派对！☆PICO～大份～,WEB,1888,26,2020年5月7日,宮嶋星矢,,['ブシロード'],7.1,363
https://lain.bgm.tv/pic/cover/s/ac/02/36151_Zsgp9.jpg,小美人鱼,剧场版,1889,1,1989-11-14,未知,,[],7.1,192
https://lain.bgm.tv/pic/cover/s/f7/a8/8365_NnOMX.jpg,绿林寮,OVA,1890,6,1991-11-22,那州雪絵（白泉社「花とゆめ」）,佐々木望、岩田光央、井上和彦、皆口裕子、川田妙子、中原茂、二又一成、緑川光、高木渉、堀内賢雄,['後藤真砂子'],7.1,95
https://lain.bgm.tv/pic/cover/s/9d/ee/4398_9IIJ7.jpg,光之美少女 Splash Star 滴答危机一发,剧场版,1891,1,2006年12月9日,志水淳児,樹元オリエ、榎本温子、齋藤彩夏、速水奨,['稲上晃'],7.1,80
https://lain.bgm.tv/pic/cover/s/fa/ba/43180_j9TjZ.jpg,科拉传奇 第二季：神灵,TV,1892,14,2013年9月13日,未知,Janet Varney、Jennifer Hale,[],7.1,139
https://lain.bgm.tv/pic/cover/s/c7/06/48670_oBVzG.jpg,游戏王ZEXAL II,TV,1893,73,2012年10月7日,未知,伊藤実華、畠中祐、入野自由、金田アキ、増田俊樹、小松未可子、内山昂輝、潘めぐみ、池田恭祐、村田太志、金田アキ,[],7.1,369
https://lain.bgm.tv/pic/cover/s/48/a6/228109_wb3bL.jpg,灵能百分百 REIGEN ～不为人知的奇迹的灵能力者～,剧场版,1894,1,2018年3月18日,立川譲,伊藤節生、櫻井孝宏、大塚明夫、入野自由、松岡禎丞、藤村歩、種﨑敦美、立木文彦、鶴岡聡,"['ONE（小学館「マンガワン」連載）', '亀田祥倫']",7.1,796
https://lain.bgm.tv/pic/cover/s/2f/1b/97477_JhJAa.jpg,十字路口,TV,1895,1,2014年2月25日,新海誠,佐倉綾音、小野賢章、田中正彦,[],7.1,1240
https://lain.bgm.tv/pic/cover/s/d3/c4/253650_iKBam.jpg,来玩游戏吧 OAD,OVA,1896,1,2018年12月26日,岸誠二,,"['涼川りん（白泉社「ヤングアニマル」連載）', '黒澤桂子']",7.1,474
https://lain.bgm.tv/pic/cover/s/ac/95/36963_ljgHL.jpg,美少女战士SuperS剧场版 梦想黑洞的奇迹,剧场版,1897,1,1995-12-23,未知,富沢美智恵、篠原恵美、深見梨加、潘恵子、勝生真沙子、緒方恵美、西原久美子、川島千代子,[],7.1,52
https://lain.bgm.tv/pic/cover/s/05/42/9304_51OcL.jpg,猫眼三姐妹,TV,1898,73,1983年7月11日,竹内啓雄（第一季）、こだま兼嗣（第二季）,戸田恵子、藤田淑子、坂本千夏、安原義人,"['北条司', '杉野昭夫（第一季）、平山智（第二季）']",7.1,812
https://lain.bgm.tv/pic/cover/s/8e/09/50900_smL5W.jpg,暴力宇宙海贼 剧场版 亚空的深渊,剧场版,1899,1,2014年2月22日,未知,小松未可子、花澤香菜、飯田友子,[],7.1,312
https://lain.bgm.tv/pic/cover/s/8f/2c/50331_KWKjN.jpg,中二病也要谈恋爱！Lite,WEB,1900,6,2012年9月27日,石原立也,内田真礼、福山潤、赤﨑千夏、福原香織、設楽麻美、上坂すみれ、天野由梨、沖佳苗,"['虎虎（KAエスマ文庫', '京都アニメーション）', '池田和美']",7.1,3062
https://lain.bgm.tv/pic/cover/s/19/8c/27924_Rl554.jpg,皇家国教骑士团外传：THE DAWN,OVA,1902,3,2011年7月27日,殿勝秀樹,朴璐美、飛田展男、中田譲治,[],7.1,459
https://lain.bgm.tv/pic/cover/s/e8/9c/195661_19NdT.jpg,幻想万华镜 永夜异变之章,OVA,1903,4,2016年12月29日,未知,,[],7.1,417
https://lain.bgm.tv/pic/cover/s/39/84/3632_TJn78.jpg,东之伊甸 剧场版II Paradise Lost,剧场版,1904,1,2010-03-13,神山健治,木村良平、早見沙織,"['神山健治', '森川聡子']",7.1,1544
https://lain.bgm.tv/pic/cover/s/cf/cf/14231_VhaTH.jpg,魔神凯撒,OVA,1905,7,2001年9月25日,未知,石丸博也、菊池志穂,[],7.1,118
https://lain.bgm.tv/pic/cover/s/3b/36/167386_Ov9iv.jpg,勇者大冒险 第二季,WEB,1906,25,2016年3月25日,黄海涛,,[],7.1,58
https://lain.bgm.tv/pic/cover/s/12/b4/170777_fy466.jpg,没有宇宙我们无法生存,剧场版,1907,1,2014-08-21,KonstantinBronzit,,[],7.1,54
https://lain.bgm.tv/pic/cover/s/07/17/67763_l9RNJ.jpg,鲁邦三世：DEAD OR ALIVE,剧场版,1908,1,1996年4月20日,未知,,[],7.1,86
https://lain.bgm.tv/pic/cover/s/8f/8e/49423_pTwwi.jpg,金田一少年事件簿2 杀戮的深蓝,剧场版,1909,1,1999年8月21日,未知,,[],7.1,68
https://lain.bgm.tv/pic/cover/s/c2/d9/86722_88lk8.jpg,恶魔阿萨谢尔在召唤你 海葵篇,OVA,1910,1,2014年6月23日,水島努,,"['久保保久（講談社「イブニング」連載）', '谷口淳一郎']",7.1,562
https://lain.bgm.tv/pic/cover/s/24/21/436_X10Fp.jpg,哆啦A梦 大雄的宇宙开拓史,剧场版,1911,1,1981年3月14日,西牧秀夫,小原乃梨子、たてかべ和也,['藤子・F・不二雄'],7.1,280
https://lain.bgm.tv/pic/cover/s/a2/93/36588_pL47Y.jpg,机动刑事808,OVA,1912,3,1990年6月21日,川尻善昭,,['川尻善昭、浜崎博嗣、三原三千夫、小曽根正美'],7.1,99
https://lain.bgm.tv/pic/cover/s/ab/5a/30302_7G77g.jpg,.hack//世界的彼方,剧场版,1913,1,2012年1月21日,松山洋,,['細川誠一郎、拓、竹田奈央、田中優、藤本美樹、湯之上司、toi8、尾崎智美'],7.1,254
https://lain.bgm.tv/pic/cover/s/13/cd/32025_Tp2uc.jpg,地球防卫企业,TV,1914,26,1999年10月5日,水島精二,,['XEBEC（角川书店刊）'],7.1,75
https://lain.bgm.tv/pic/cover/s/1e/91/1933_Y10uQ.jpg,青之6号,OVA,1915,4,1998年10月25日,未知,郷田ほづみ、ゆかな、有本欽隆、齋藤彩夏、森久保祥太郎、長沢美樹,[],7.1,516
https://lain.bgm.tv/pic/cover/s/93/e4/14645_6HmQW.jpg,家有贱狗,TV,1916,40,1993-10-04,未知,,[],7.1,144
https://lain.bgm.tv/pic/cover/s/c3/99/534_u0akz.jpg,她和她的猫,OVA,1917,1,1999年,未知,新海誠,[],7.1,1843
https://lain.bgm.tv/pic/cover/s/e1/dd/14749_R0ZDJ.jpg,京骚戏画,WEB,1918,1,2011年12月10日,未知,釘宮理恵、久川綾、鈴村健一、斎藤千和、喜多村英梨、日髙のり子、白石涼子、中原茂,[],7.1,1088
https://lain.bgm.tv/pic/cover/s/4d/3a/15957_CaPZt.jpg,光之美少女 Splash Star,TV,1919,49,2006年2月5日,未知,樹元オリエ、榎本温子、山口勝平、松来未祐、ゆかな、渕崎ゆり子、今井由香、岡村明美、齋藤彩夏、川田妙子,[],7.1,156
https://lain.bgm.tv/pic/cover/s/7f/86/270085_7cGuT.jpg,『DOUBLE DECKER! 道格&基里尔』EXTRA,WEB,1921,3,2019年5月24日,未知,三上哲、天﨑滉平、早見沙織、安済知佳、大地葉、種﨑敦美、小山力也、遠藤綾、永塚拓馬,[],7.1,85
https://lain.bgm.tv/pic/cover/s/68/ce/465_1U1zR.jpg,哆啦A梦 大雄与翼之勇者,剧场版,1922,1,2001年3月10日,未知,小原乃梨子、たてかべ和也,[],7.1,265
https://lain.bgm.tv/pic/cover/s/be/ac/58245_hOLnz.jpg,纯情罗曼史 OAD,OVA,1923,2,2012年12月20日,今千秋,櫻井孝宏、伊藤健太郎、神奈延年、井上和彦、岸尾だいすけ、花田光,[],7.1,196
https://lain.bgm.tv/pic/cover/s/54/7b/7354_IjFjp.jpg,爱你宝贝,TV,1924,26,2004年4月3日,奥脇雅晴,黒葛原未有、原史奈,"['槙ようこ', '須藤昌朋、山中純子']",7.1,155
